0,N/A,N/A,0,N/A,N/A,N/A,,N/A,
0,N/A,N/A,0,N/A,N/A,N/A,,N/A,
0,N/A,N/A,0,N/A,N/A,N/A,,N/A,
72.0,Daylong Lotion lait solaire - Extreme SPF50+ - 100ml,N/A,95.0,Daylong,Health & Beauty/Personal Care/Skin Care/Sunscreens & Tanning Products,/lotion-lait-solaire-extreme-spf50-100ml-daylong-mpg34187.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/0926/1.jpg?2861,N/A,
324.0,"Infinix SMART 8 6,6"" 4GO 64GO – VERT -  Garantie 1an",N/A,339.0,Infinix,Phones & Tablets/Mobile Phones/Smartphones/Android Phones,/infinix-smart-8-66-4go-64go-vert-garantie-1an-803948.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/9308/1.jpg?8739,N/A,
299.0,"Tefal Batterie de cuisine antiadhésive Tefal, Super Cook, 10 pièces, 02 marmites avec couvercle 24cm & 22cm - Wok 28cm - casserole 16cm - poêle 24cm - 3 ustensiles de cuisines",N/A,349.0,Tefal,Home & Office/Home & Kitchen/Kitchen & Dining/Cookware/Cookware Accessories,/tefal-batterie-de-cuisine-antiadhesive-tefal-super-cook-10-pieces-02-marmites-avec-couvercle-24cm-22cm-wok-28cm-casserole-16cm-poele-24cm-3-ustensiles-de-cuisines-829463.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/4928/1.jpg?6543,N/A,
709.0,"Lenovo PC-AMD ATHLON 3050U 8GO / 256SSD 15.6"" - Noir - Garantie 1an",N/A,,Lenovo,Computing/Computers & Accessories/Computers & Tablets/Laptops/Traditional Laptops/Netbooks,/lenovo-pc-amd-athlon-3050u-8go-256ssd-15.6-noir-garantie-1an-792232.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/2297/1.jpg?1666,N/A,
15.9,Sidi Daoud Lot de 3 boites - Thon entier à l'huile d'olive - 160 g,N/A,22.9,Sidi Daoud,"Grocery/Canned, Jarred & Packaged Foods/Meat, Poultry & Seafood/Seafood/Tuna Fish",/sidi-daoud-lot-de-3-boites-thon-entier-a-lhuile-dolive-160-g-655914.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/9556/1.jpg?7684,N/A,
299.0,Nike Basket  Court Vision Lo - DV6488-001,N/A,359.0,Nike,Fashion/Men's Fashion/Shoes/Fashion Sneakers,/nike-basket-court-vision-lo-dv6488-001-821397.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/3128/1.jpg?3206,N/A,
38.0,Pharmaceris Ecran protective fluide - N°01 ivory - Spf 50+,N/A,54.5,Pharmaceris,Health & Beauty/Personal Care/Skin Care/Sunscreens & Tanning Products/Sunscreens/Facial Sunscreens,/ecran-protective-fluide-n01-ivory-spf-50-pharmaceris-mpg34185.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/7136/1.jpg?5347,N/A,
120.0,Hp Imprimante Multifonction 3en1 Jet d'encre Couleur DESKJET 2320 - Blanc +Cable USB Gratuit,N/A,158.0,Hp,Computing/Computers & Accessories/Printers/Multi-Function Printers,/hp-imprimante-multifonction-3en1-jet-dencre-couleur-deskjet-2320-blanc-cable-usb-gratuit-821725.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/7128/1.jpg?9346,N/A,
338.0,Lavor Nettoyeur haute pression Ninja Extra 145 - 145 Bars - Garantie 1 an,N/A,528.0,Lavor,Garden & Outdoors/Outdoor Power Tools/Log Splitters,/lavor-nettoyeur-haute-pression-ninja-extra-145-145-bars-garantie-1-an-421515.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/5124/1.jpg?9807,N/A,
,Biolux Réfrigérateur Encastrable Combiné  - 370 L - Statique - Blanc - Garantie 1 an,N/A,,Biolux,Home & Office/Tools & Home Improvement/Appliances/Refrigerators,/biolux-refrigerateur-encastrable-combine-370-l-statique-blanc-garantie-1-an-746657.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/6647/1.jpg?2987,N/A,
379.0,"Itel TABLETTE 10.1"" PAD 2 4GO-128GB GRIS",N/A,399.0,Itel,Phones & Tablets/Tablets/Other Tablets,/itel-tablette-10.1-pad-2-4go-128gb-gris-829735.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/7928/1.jpg?5705,N/A,
739.0,"Telefunken TV 43"" TLF D6 FHD RECEPTEUR INTEGRE - TV43D6- Garantie 3 Ans",N/A,859.0,Telefunken,Electronics/Television & Video/Televisions/LED & LCD TVs,/telefunken-tv-43-tlf-d6-fhd-recepteur-integre-tv43d6-garantie-3-ans-814792.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/7418/1.jpg?9169,N/A,
38.0,Pharmaceris Ecran fluid sand n02 - Spf 50+ - 30 Ml,N/A,54.5,Pharmaceris,Health & Beauty/Personal Care/Skin Care/Sunscreens & Tanning Products/Sunscreens,/pharmaceris-ecran-fluid-sand-n02-spf-50-30-ml-636593.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/5636/1.jpg?5993,N/A,
77.0,Daisini Poêle magique - Double face - 36cm Granite Noir Avec joint En silicone - Gratuit,N/A,149.0,Daisini,Home & Office/Home & Kitchen/Kitchen & Dining/Cookware/Grill Pans,/poele-magic-double-face-36-cm-granite-noir-sans-marque-mpg12389.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/7113/1.jpg?1653,N/A,
988.0,Biolux Congélateur Vertical 1 Porte  - CV28 - 280 L - Blanc - Garantie 1 an,N/A,,Biolux,Home & Office/Tools & Home Improvement/Appliances/Refrigerators,/biolux-congelateur-vertical-1-porte-cv28-280-l-blanc-garantie-1-an-780073.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/0087/1.jpg?4127,N/A,
389.0,"XIAOMI Redmi A3 - 6.71"" - 4Go -128Go STAR BLUE",N/A,419.0,XIAOMI,Phones & Tablets/Mobile Phones/Smartphones/Android Phones,/xiaomi-redmi-a3-6.71-4go-128go-star-blue-818179.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/1818/1.jpg?3380,N/A,
,Gigaset Mini Standard Fixe & Ip - C530IP 6 combinés - Its,N/A,,Gigaset,Phones & Tablets/Mobile Phones/Cell Phones/Cell Phones,/gigaset-mini-standard-fixe-ip-c530ip-6-combines-its-160820.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/8061/1.jpg?5564,N/A,
59.0,"Borofone Écouteurs sans fil BW03 avec microphone intégré - Android , ios et pc",N/A,159.0,Borofone,Phones & Tablets/Accessories/Bluetooth Accessories/Headsets,/ecouteurs-sans-fil-bw03-avec-microphone-integre-android-ios-et-pc-borofone-mpg30725.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/2925/1.jpg?0298,N/A,
,XIAOMI Redmi Note 13 Pro  - 8Go - 256Go - 200MP - Lavender Purple- Garantie 1 an,N/A,,XIAOMI,Phones & Tablets/Mobile Phones/Smartphones/Android Phones,/xiaomi-redmi-note-13-pro-8go-256go-200mp-lavender-purple-garantie-1-an-817990.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/9718/1.jpg?4345,N/A,
39.9,Qcy Ecouteur -T1C - Noir,N/A,75.0,Qcy,Phones & Tablets/Accessories/Bluetooth Accessories/Headsets,/ecouteur-t1c-noir-qcy-mpg30933.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/8654/1.jpg?7929,N/A,
315.0,"Itel A70 - 6.6"" - 4 Go - 64 Go - Noir- Garantie 1 an",N/A,359.0,Itel,Phones & Tablets/Mobile Phones/Smartphones/Android Phones,/itel-a70-6.6-4-go-64-go-noir-garantie-1-an-799132.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/1997/1.jpg?2067,N/A,
,XIAOMI Redmi Note 13 Pro + 5G - 8Go - 256Go - 200MP - Noir - Garantie 1 an,N/A,,XIAOMI,Phones & Tablets/Mobile Phones/Smartphones/Android Phones,/xiaomi-redmi-note-13-pro-5g-8go-256go-200mp-noir-garantie-1-an-806273.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/2608/1.jpg?3948,N/A,
,Oppo Smartphone  Reno 11F 5G 8Go 256Go Vert  Garantie 1 an,N/A,0,Oppo,Phones & Tablets/Mobile Phones/Smartphones/Android Phones,/oppo-smartphone-reno-11f-5g-8go-256go-vert-garantie-1-an-829026.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/0928/1.jpg?9611,N/A,
89.0,Qcy Ecouteur bluetooth - T13 - Noir,N/A,139.0,Qcy,Phones & Tablets/Accessories/Bluetooth Accessories/Headsets,/ecouteur-bluetooth-t13-noir-qcy-mpg30935.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/7625/1.jpg?4227,N/A,
375.0,"XIAOMI Redmi A3 - 6.71"" - 4Go -128Go - Noir",N/A,389.0,XIAOMI,Phones & Tablets/Mobile Phones/Smartphones/Android Phones,/xiaomi-redmi-a3-6.71-4go-128go-noir-817300.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/3718/1.jpg?3246,N/A,
,XIAOMI Redmi Note 13 Pro  - 8Go - 256Go - 200MP - Noir - Garantie 1 an,N/A,,XIAOMI,Phones & Tablets/Mobile Phones/Smartphones/Android Phones,/xiaomi-redmi-note-13-pro-8go-256go-200mp-noir-garantie-1-an-807140.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/1708/1.jpg?3929,N/A,
329.0,"XIAOMI Redmi A3 - 6,71"" - 3Go / 64GO - 8MP - Vert",N/A,599.0,XIAOMI,Phones & Tablets/Mobile Phones/Smartphones/Android Phones,/xiaomi-redmi-a3-671-3go-64go-8mp-vert-817600.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/6718/1.jpg?4750,N/A,
999.99,Gigaset Mini standard Téléphone AS690A Quattro Noir sans fil répondeur Garantie 1an -Its,N/A,,Gigaset,Phones & Tablets/Telephones & Accessories/Landline Phones/Cordless Telephones,/gigaset-mini-standard-telephone-as690a-quattro-noir-sans-fil-repondeur-garantie-1an-its-792150.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/1297/1.jpg?1519,N/A,
97.0,Qcy Ecouteur bluetooth T20 noir,N/A,149.0,Qcy,Phones & Tablets/Accessories/Bluetooth Accessories/Headsets,/qcy-ecouteur-bluetooth-t20-noir-692595.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/5296/1.jpg?2606,N/A,
329.0,Gigaset Téléphone Sans Fil S850 Bluetooth - garantie 1 an - Its,N/A,439.0,Gigaset,Phones & Tablets/Telephones & Accessories/Landline Phones/Cordless Telephones,/gigaset-telephone-sans-fil-s850-bluetooth-garantie-1-an-its-765894.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/8567/1.jpg?6444,N/A,
26.0,Generic Ventilateur Portable Rechargable USB,N/A,45.0,Generic,"Home & Office/Home & Kitchen/Heating, Cooling & Air Quality/Household Fans/Rechargeable Fans",/generic-ventilateur-portable-rechargable-usb-537292.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/2735/1.jpg?9907,N/A,
329.0,"XIAOMI Redmi A3 6.71"" 3 GB - 64 GB MIDNIGHT BLACK",N/A,349.0,XIAOMI,Phones & Tablets/Mobile Phones/Smartphones/Android Phones,/xiaomi-redmi-a3-6.71-3-gb-64-gb-midnight-black-818175.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/1818/1.jpg?3183,N/A,
